S4b;0.06221302;0.06443545;0.0667854;0.06885345;0.07078011;0.07249113;0.07394764;0.07620525;0.07842018;0.08002988;0.08149261;0.08247571;0.08382219;0.08560253;0.08669311;0.08774104;0.08852544;0.08900008;0.089384;0.08924936;0.0890547;0.08994414;0.09041427;0.0899625;0.08931461;0.08896261;0.08847423;0.08758722;0.0867379;0.08605013;0.08562476;0.08522154;0.08481672;0.08430848;0.08422227;0.08371539;0.08253855;0.08165423;0.08087676;0.07999222;0.07929751;0.07894294;0.07829522;0.07758806;0.07632632;0.0755666;0.07510346;0.07408477;0.07241849;0.0710845;0.07041541;0.0693754;0.0683031;0.06719588;0.06613686;0.06538221;0.06513245;0.06518526;0.06482469;0.06426825;0.06429737;0.06408262;0.06357138;0.06270374;0.06121004;0.05915264;0.05716668;0.05532611;0.05291945;0.05009644;0.04742533;0.04536886;0.04361825;0.0414883;0.03953989;0.0382103;0.03747814;0.03699539;0.03686401;0.03682443;0.03711611;0.03762329;0.0384723;0.03925753;0.03994273;0.04063693;0.04087668;0.04093896;0.04095647;0.0408897;0.041145;0.04150559;0.0413431;0.04082235;0.04003257;0.03913514;0.03810773;0.03664736;0.03513868;0.03349743;0.03183396;0.03041984;0.02936983;0.02841497;0.02752105;0.02699088;0.02681228;0.02693182;0.02665651;0.02650856;0.02674828;0.0269679;0.02710888;0.02746619;0.02788796;S
S4c;0.06246181;0.0646418;0.06658005;0.06849392;0.07055;0.07262223;0.074382;0.07627117;0.07835291;0.08025246;0.08164677;0.08276876;0.08446947;0.08622441;0.08736348;0.08856895;0.08908716;0.08920092;0.08919507;0.08936309;0.08962738;0.09046675;0.09085675;0.09091491;0.09046197;0.08975302;0.08916548;0.08841499;0.08728286;0.08650019;0.08616273;0.08579156;0.08552457;0.08518209;0.08468843;0.08361381;0.08268483;0.0820554;0.08121407;0.08037893;0.07947379;0.07906567;0.07859422;0.07782712;0.07681867;0.07590102;0.07535201;0.07456224;0.07337244;0.07204472;0.07085552;0.06952619;0.06830344;0.06704601;0.0663178;0.0660026;0.06574196;0.06567497;0.06550252;0.06508186;0.06471533;0.06451951;0.06400697;0.06299499;0.06137376;0.05945688;0.05750278;0.05560596;0.05328101;0.05071168;0.04795282;0.04548787;0.04355621;0.04160938;0.03978122;0.03853465;0.03792115;0.03734582;0.03729708;0.03711626;0.0369461;0.0377264;0.03870903;0.03933392;0.04012463;0.04077397;0.04104579;0.04129495;0.04137947;0.0413126;0.04144321;0.04145303;0.04120196;0.04083064;0.04025268;0.03944361;0.0382222;0.03676674;0.03492296;0.03314351;0.0318583;0.03082063;0.0297013;0.02860721;0.0277209;0.02730847;0.0271183;0.02718089;0.02680987;0.02644911;0.02678343;0.02728915;0.02735654;0.02739125;0.02771466;S
S5a;0.07280578;0.07531528;0.07750053;0.07987245;0.08194479;0.08349111;0.0855005;0.08805199;0.09061059;0.09361596;0.09737066;0.1012283;0.1047485;0.1075169;0.1091832;0.1105808;0.11175;0.1123248;0.1120035;0.1110826;0.1103535;0.1093456;0.1082892;0.1072817;0.1061558;0.1051937;0.1037727;0.1020105;0.100546;0.09969737;0.09938386;0.09924;0.09926901;0.09878209;0.09861128;0.09854992;0.09792147;0.09710293;0.09631111;0.09527837;0.09388248;0.09271553;0.0917394;0.09081555;0.09022009;0.08913457;0.08769447;0.08666555;0.08550372;0.08390758;0.08221083;0.08055214;0.07893369;0.07741254;0.07635079;0.07608619;0.07625795;0.07676587;0.0772363;0.0774608;0.07797187;0.07785494;0.07645158;0.0744366;0.07254686;0.07027105;0.06711269;0.06378619;0.06023783;0.05675215;0.05333155;0.04966833;0.04614606;0.04316144;0.04042704;0.0383696;0.03719974;0.03657394;0.03626262;0.03656609;0.03693471;0.03741379;0.0378113;0.03839286;0.0390234;0.03937574;0.03921425;0.03875726;0.03822405;0.0374064;0.03640723;0.03534404;0.03389847;0.03207938;0.03035682;0.02859962;0.02681338;0.02502231;0.02309956;0.02160128;0.0204481;0.0193824;0.01846704;0.01779429;0.01729685;0.01696923;0.01677527;0.01682255;0.01701916;0.01759534;0.01826598;0.01931762;0.02077466;0.02190378;0.02261802;S
S5b;0.07500883;0.07770993;0.08006227;0.08235887;0.08439522;0.08638126;0.08811401;0.09048941;0.09348562;0.09683086;0.1004336;0.104252;0.1077112;0.1108803;0.1126327;0.1138115;0.1149805;0.1153584;0.1151466;0.11471;0.1137472;0.1126813;0.1117306;0.1110343;0.1097601;0.1080937;0.1063427;0.1048226;0.1033695;0.102814;0.1023537;0.1018132;0.1018063;0.1014644;0.1017171;0.1018659;0.1012561;0.09983965;0.09865361;0.09772622;0.09660801;0.09565229;0.09505444;0.09444448;0.0934383;0.09185099;0.09054003;0.08926006;0.08782446;0.08626897;0.0846645;0.08244557;0.08063208;0.07954132;0.07868808;0.07838205;0.07856446;0.07902689;0.07950667;0.07962719;0.07987288;0.07964329;0.07861307;0.07701083;0.07483517;0.07182053;0.06861899;0.06546431;0.06180314;0.05798801;0.05430227;0.05048666;0.04706009;0.04440335;0.04191222;0.03969062;0.03815718;0.03742558;0.03720634;0.03761318;0.03799272;0.03858213;0.03909392;0.03943077;0.04000946;0.04038661;0.04028368;0.03988951;0.03916262;0.03839108;0.03744216;0.03621482;0.03507762;0.0334546;0.03161749;0.02952634;0.02728827;0.02559493;0.02411406;0.02259409;0.02112439;0.02000038;0.01931972;0.01871184;0.01805265;0.01741032;0.01708712;0.01738063;0.01770029;0.01809286;0.01889256;0.02010708;0.02155065;0.02274609;0.02360604;S
S5c;0.07596298;0.07825984;0.0805795;0.0829232;0.0850528;0.08695778;0.08906662;0.09150868;0.09453972;0.0977373;0.1012178;0.1051378;0.1087542;0.1118149;0.1142601;0.1156703;0.1161492;0.1160646;0.1158793;0.1151955;0.1144159;0.1138224;0.1129884;0.1119527;0.110726;0.1091749;0.1073956;0.1057914;0.1045004;0.1036819;0.103335;0.1031416;0.102812;0.1025143;0.1027439;0.1026083;0.1016905;0.1006229;0.0995589;0.0985316;0.09802332;0.09727981;0.0960253;0.09488415;0.09400066;0.09286555;0.09150935;0.09019894;0.08884796;0.08690584;0.08510733;0.0834871;0.08184088;0.08067026;0.07955702;0.07868583;0.07896846;0.07969619;0.07995828;0.08014552;0.0805907;0.08016526;0.07926791;0.07822254;0.07601293;0.07294355;0.06963281;0.06603358;0.06228109;0.05866862;0.05534717;0.05154253;0.04816334;0.04535916;0.04247723;0.0403625;0.03903405;0.03848778;0.03804103;0.03788605;0.03838149;0.03928132;0.03968533;0.04018922;0.04087503;0.04104039;0.04091559;0.040523;0.03985188;0.03908564;0.03818323;0.03712685;0.03579441;0.03414596;0.03240514;0.03054833;0.02839065;0.02628363;0.02452972;0.02304217;0.02163586;0.02041896;0.01955307;0.01880505;0.01833176;0.01812688;0.01767644;0.0178038;0.01826154;0.01888651;0.01957139;0.02047295;0.02191623;0.02329232;0.02422824;S
S6a;0.09557643;0.09817519;0.1009812;0.1041945;0.1075952;0.1110836;0.1150878;0.1195176;0.1244678;0.1294103;0.1344596;0.1394802;0.1439868;0.147383;0.1501101;0.1520522;0.1532868;0.1541914;0.1546705;0.154347;0.1538354;0.1537036;0.1531376;0.1514621;0.1498843;0.1478673;0.1457624;0.1439933;0.1427148;0.1411671;0.1397125;0.1396405;0.1399094;0.1403708;0.1404698;0.1393409;0.137883;0.136602;0.1348339;0.133067;0.1319421;0.1317211;0.1315102;0.1311031;0.1309037;0.1305003;0.1296915;0.128248;0.1263481;0.1247644;0.1229238;0.1203937;0.11872;0.1179164;0.1172304;0.1170222;0.1173392;0.1177501;0.1179122;0.1175663;0.1167879;0.1157202;0.1138437;0.1112374;0.1080874;0.1040322;0.09966289;0.09520044;0.09060351;0.08557225;0.08099987;0.07713657;0.07331807;0.0700187;0.06744585;0.06568385;0.06438553;0.06375741;0.06357536;0.06344909;0.0633943;0.06364358;0.0639698;0.06445766;0.0650289;0.06531046;0.06523559;0.06501486;0.06416946;0.06308525;0.06206802;0.06082421;0.05897265;0.05636346;0.05354165;0.05061872;0.04739615;0.04447831;0.0414809;0.03839128;0.03593954;0.03381666;0.03163557;0.0300301;0.02885967;0.02792108;0.02744775;0.02746331;0.02769231;0.02801634;0.02863282;0.02977162;0.03064083;0.03171431;0.03294647;S
S6b;0.0998016;0.1025513;0.1059587;0.1095475;0.1125459;0.1161652;0.1201411;0.1245845;0.1298416;0.1352707;0.1404748;0.1459941;0.1508482;0.1539273;0.156278;0.1584492;0.159749;0.1605679;0.160782;0.1607025;0.160549;0.159739;0.1586471;0.1577421;0.1561094;0.1539119;0.1522437;0.1506264;0.1484362;0.1465513;0.1453523;0.1452718;0.1456627;0.1457675;0.1450677;0.144288;0.1428874;0.1409537;0.1395647;0.1384399;0.1373472;0.137182;0.1369326;0.1366811;0.1363695;0.1357135;0.1350788;0.1333697;0.1311552;0.1293046;0.1272433;0.12501;0.1235031;0.1224919;0.1216095;0.1213743;0.1219813;0.1219791;0.1216607;0.1221016;0.1217498;0.120104;0.1180301;0.1156769;0.1123064;0.1079559;0.1036483;0.09893763;0.09405147;0.0892437;0.08453369;0.08008771;0.07602771;0.07304819;0.0705079;0.06814641;0.06675099;0.06619857;0.06604953;0.06599003;0.06596006;0.06644154;0.06700563;0.06750162;0.06798308;0.0682632;0.06782383;0.0671577;0.06669815;0.0657454;0.06463601;0.06331097;0.06137143;0.05887656;0.05593621;0.05254267;0.04943928;0.04645103;0.04320781;0.04019231;0.0377875;0.03564051;0.03336833;0.03135089;0.02998003;0.02923423;0.02866171;0.02861858;0.02902949;0.02931641;0.03003576;0.03113643;0.03222543;0.0331943;0.03417482;S
S6c;0.1005315;0.103221;0.106867;0.1104017;0.1132782;0.116738;0.1210458;0.1259496;0.1313778;0.1366301;0.1417612;0.146518;0.1509214;0.1549602;0.1579334;0.1599338;0.1610505;0.1612767;0.1615218;0.1617809;0.1617619;0.1611836;0.1604249;0.1589012;0.1566434;0.1549212;0.1535667;0.1516461;0.1494831;0.147828;0.1467714;0.146729;0.1466322;0.1466866;0.1464083;0.145566;0.1440661;0.1423689;0.1409197;0.1396752;0.1384906;0.1379383;0.1376338;0.1375643;0.1375125;0.1371375;0.1364187;0.1345082;0.1321186;0.1299178;0.1278606;0.1261793;0.1245389;0.1231212;0.1220277;0.12154;0.1221635;0.1229398;0.1231323;0.1228432;0.1217992;0.1202575;0.1187942;0.1161318;0.1124119;0.1086058;0.1041808;0.09911127;0.09421045;0.08953799;0.08465173;0.08050976;0.07653046;0.07307785;0.07054254;0.06874812;0.06752986;0.06670455;0.06623507;0.06586731;0.06576797;0.06639714;0.06729826;0.06785283;0.06852255;0.06866544;0.06830976;0.06777868;0.06741969;0.06652946;0.06509352;0.06361175;0.06175461;0.0592582;0.05647381;0.05321526;0.04984102;0.04665891;0.04336762;0.04003019;0.03769535;0.03565775;0.03336541;0.03156488;0.03039903;0.02943659;0.0288316;0.02872168;0.02898736;0.0293732;0.03020668;0.03134523;0.03267342;0.03374176;0.0346785;S
S7a;0.09845491;0.1007973;0.1036393;0.1069598;0.1102644;0.1130365;0.115889;0.1192025;0.1232993;0.1260793;0.1270356;0.1289727;0.1313278;0.1337825;0.1353456;0.1360643;0.1366293;0.1370392;0.137256;0.1377758;0.1377727;0.1376192;0.1377172;0.1378673;0.1373921;0.1360855;0.1342369;0.132687;0.1312624;0.1297809;0.1288348;0.1277527;0.127389;0.1268918;0.1262276;0.1243321;0.1213175;0.119042;0.1171207;0.115567;0.1142782;0.11362;0.1131079;0.1124763;0.1116449;0.1104862;0.1095854;0.1084001;0.1067809;0.1044537;0.1022479;0.1003893;0.0987974;0.09789123;0.09736682;0.09733418;0.09745899;0.09745084;0.09762891;0.09751058;0.09686515;0.0960369;0.09483236;0.09330404;0.09076788;0.08766085;0.08423141;0.08039899;0.07626386;0.07210335;0.06825355;0.0636614;0.05930931;0.0558821;0.05322117;0.0513321;0.05015211;0.04975427;0.04982531;0.05072858;0.05204837;0.0532755;0.05470053;0.05622964;0.05753211;0.05825024;0.05889361;0.05965396;0.06016906;0.06038572;0.06062752;0.06094332;0.06091303;0.06071961;0.06015019;0.0591971;0.05824703;0.05693023;0.05526765;0.05323176;0.05113979;0.04922323;0.04730732;0.04570964;0.04475993;0.04424417;0.0438608;0.04384634;0.04385864;0.04373268;0.04355695;0.04382979;0.04452135;0.04505822;0.04532154;S
S7b;0.1011862;0.1041139;0.1067036;0.1097657;0.1131099;0.115672;0.1184275;0.1220594;0.1260279;0.1287256;0.12996;0.1316742;0.1338882;0.1364255;0.1385491;0.1395414;0.1398292;0.1403616;0.1407083;0.1404292;0.1398621;0.1402764;0.1409205;0.1411481;0.1404782;0.1389686;0.1375598;0.1362832;0.13412;0.1323471;0.1314052;0.1310158;0.1310032;0.1300741;0.129037;0.1272405;0.1245152;0.1217356;0.1198992;0.1186019;0.1173534;0.1162796;0.1155927;0.1147596;0.1138404;0.1128479;0.1117317;0.110331;0.1087558;0.1067685;0.1046654;0.1028076;0.1009234;0.09972481;0.0989342;0.09926526;0.09956047;0.09936276;0.09961624;0.09979725;0.09902629;0.09800631;0.09686404;0.09542103;0.09349681;0.09039423;0.08626622;0.08239624;0.07846475;0.07399376;0.06977551;0.06533936;0.06105989;0.05752602;0.05462366;0.05273716;0.05149211;0.05081175;0.05108853;0.0522026;0.05341505;0.05456603;0.05610311;0.05783975;0.05897245;0.05967021;0.06062114;0.06123622;0.0614114;0.06164972;0.06190366;0.06230514;0.06238624;0.06234343;0.06178668;0.0607475;0.05961958;0.05818547;0.0564988;0.05471835;0.0525319;0.05045158;0.04859668;0.0470655;0.04621749;0.04575248;0.04525509;0.04518339;0.04510374;0.04484876;0.04496989;0.04543717;0.0459563;0.04636288;0.04641765;S
S7c;0.1017737;0.1046939;0.1076263;0.1109565;0.1140964;0.1167819;0.1199045;0.1236584;0.1272262;0.1298673;0.1314718;0.1331927;0.1356073;0.1381099;0.1396315;0.1405419;0.1410749;0.1413877;0.1414863;0.1416623;0.1418138;0.1418436;0.1416866;0.1423874;0.1421784;0.1407226;0.1392928;0.1374785;0.1350151;0.1331576;0.1327185;0.1324148;0.1320699;0.1313444;0.1303733;0.1284817;0.1254988;0.1227804;0.1207605;0.1193743;0.118525;0.1175622;0.11671;0.1158233;0.1148841;0.1137106;0.112461;0.1113433;0.1099812;0.1080253;0.1060704;0.1039778;0.1018328;0.100475;0.09993836;0.09973308;0.09984896;0.100086;0.1003225;0.1004188;0.09961119;0.0987691;0.09802566;0.0963565;0.09411171;0.09107196;0.08695076;0.08282866;0.07895987;0.0745381;0.06991984;0.06535493;0.06118112;0.0578539;0.05524815;0.0529598;0.0515138;0.05111804;0.05177262;0.05290638;0.05408671;0.05530358;0.05681549;0.0583322;0.05915466;0.05987367;0.06097431;0.06191955;0.06238134;0.0628597;0.06319149;0.06319605;0.0629701;0.06275883;0.06229673;0.06146721;0.06035103;0.05903355;0.0572875;0.05545185;0.05325652;0.05100502;0.04900099;0.0474918;0.0464485;0.04577143;0.04539638;0.04538333;0.04523024;0.04510946;0.04505722;0.04557792;0.04629653;0.04689899;0.04733531;S
S8a;0.1155626;0.1204787;0.1251259;0.129743;0.1335794;0.137025;0.1407377;0.1447576;0.1481623;0.1521232;0.1570355;0.1614556;0.1653457;0.169402;0.172495;0.175098;0.1778716;0.1797503;0.1807743;0.1818003;0.1828788;0.1836869;0.1841565;0.1850019;0.1852302;0.1842967;0.1836431;0.1829805;0.1820358;0.1815936;0.1812925;0.180856;0.180805;0.1807554;0.1800884;0.1788283;0.1778571;0.1765376;0.1751507;0.1735916;0.1718484;0.1702584;0.1688276;0.16729;0.1658523;0.164455;0.1626547;0.1602762;0.1576185;0.1542494;0.1509317;0.1473696;0.1437821;0.1402179;0.1375376;0.1360379;0.1346215;0.1334765;0.1330148;0.1330404;0.1329198;0.1320923;0.1305005;0.1278149;0.1250292;0.1221636;0.1188294;0.1152347;0.110916;0.1065594;0.1028033;0.09855853;0.09401943;0.08929098;0.08518025;0.08164059;0.0788058;0.07738271;0.07670243;0.07648177;0.07700649;0.0780091;0.07888108;0.07954244;0.08035737;0.08094832;0.08107798;0.08117041;0.08108386;0.0802574;0.07918832;0.07822229;0.07696709;0.0748252;0.07247519;0.07019371;0.06761329;0.06549712;0.0633637;0.06148332;0.05965367;0.05799339;0.05629186;0.05469256;0.05316764;0.05205515;0.05142568;0.05115981;0.05108969;0.05136898;0.05178491;0.05229063;0.05321368;0.05430615;0.05495412;S
S8b;0.1184472;0.1236189;0.1282079;0.1326733;0.1369127;0.1411203;0.1449972;0.1480449;0.1513453;0.155995;0.1609137;0.1655787;0.1701346;0.1742898;0.1773794;0.1798436;0.1820573;0.1836731;0.1850436;0.1859924;0.1870948;0.1881844;0.1893026;0.1892449;0.1890593;0.1887671;0.1884239;0.1872755;0.1861969;0.1855433;0.1852596;0.1848269;0.1851431;0.185132;0.1844363;0.1836085;0.1826249;0.1807813;0.178802;0.1773597;0.1760754;0.1747499;0.172728;0.1706718;0.1695433;0.1685114;0.1663581;0.1638273;0.1606085;0.1572387;0.1539227;0.1501216;0.1468339;0.1436205;0.1407133;0.1387237;0.1373629;0.1368509;0.1363499;0.1361384;0.1357308;0.1346136;0.1332166;0.1313663;0.1286901;0.1252168;0.12133;0.1175375;0.1132569;0.1092035;0.1050425;0.100424;0.09603909;0.09151582;0.08706185;0.08334239;0.0806932;0.07918116;0.07881781;0.07881036;0.07898349;0.07949135;0.08028847;0.08177407;0.08274163;0.08325648;0.08360063;0.08367719;0.08322893;0.08209684;0.08112045;0.08039406;0.07907839;0.07737079;0.07510844;0.07258552;0.07021587;0.06793359;0.06555444;0.06362028;0.06170307;0.05975242;0.05794199;0.05638653;0.05506943;0.05389702;0.05315991;0.0527132;0.05275664;0.05310355;0.05343917;0.05416335;0.05509885;0.05565222;0.05619831;S
S8c;0.1192267;0.1242104;0.1294398;0.1341403;0.1382842;0.1421569;0.1454249;0.148918;0.1528035;0.1575064;0.1621023;0.1665873;0.1709582;0.1753119;0.1785485;0.1808172;0.1831214;0.1850563;0.1861952;0.1873795;0.1888812;0.1897656;0.1901812;0.1904366;0.190365;0.1898872;0.1897301;0.1891162;0.1876367;0.1866086;0.1864394;0.1862734;0.1864162;0.1862268;0.1856382;0.1846907;0.183542;0.1823422;0.1807865;0.1786339;0.1768214;0.1755237;0.1736881;0.1718706;0.1707297;0.1695473;0.1675921;0.1654332;0.1624542;0.1588174;0.1552135;0.1517354;0.1480594;0.144685;0.1418893;0.1399466;0.1388288;0.1381899;0.1374819;0.1366234;0.1363735;0.1357971;0.1340357;0.1317929;0.1288994;0.1252232;0.1219824;0.1188231;0.114876;0.1101013;0.1056329;0.1009896;0.09611882;0.09151153;0.08717771;0.08369775;0.08146571;0.07998288;0.07931341;0.07924511;0.0798181;0.08048433;0.08100682;0.08199562;0.08311383;0.08379282;0.08413474;0.08419842;0.08370219;0.08254574;0.08181512;0.08088998;0.07936887;0.07742357;0.07510808;0.07281595;0.07055604;0.06833707;0.06611501;0.0638397;0.06174679;0.06020317;0.05858413;0.0568499;0.05536637;0.05415912;0.05338768;0.05321873;0.05337538;0.05337699;0.05364964;0.05444676;0.05562181;0.05663419;0.05714773;S
S10a;0.1199874;0.1249638;0.1297558;0.134124;0.1379891;0.1413458;0.1447582;0.1488682;0.1525247;0.1559613;0.1601392;0.1652992;0.1701123;0.1738767;0.1771986;0.1799388;0.1813442;0.1821906;0.1831791;0.1838328;0.1838786;0.1837864;0.1837615;0.1838021;0.1832412;0.1821073;0.1809247;0.1792337;0.1775304;0.1767709;0.1762562;0.1753412;0.1749247;0.1753674;0.1748248;0.1729192;0.1703209;0.1679255;0.1655999;0.1629772;0.1602989;0.1581423;0.1560623;0.1543412;0.1526389;0.1514343;0.1501945;0.1478363;0.1450914;0.1419769;0.1383225;0.1345996;0.13086;0.1274311;0.1245572;0.1229813;0.1220471;0.1213613;0.1213236;0.1212742;0.1204633;0.1193685;0.1174976;0.1146248;0.1113637;0.1078822;0.1034398;0.09867074;0.09381339;0.08904047;0.08377579;0.0786283;0.07452887;0.07106708;0.06818923;0.06549759;0.0635377;0.06247449;0.06200412;0.06163112;0.06215933;0.06320669;0.06405161;0.06476216;0.06524739;0.06567591;0.06562378;0.06490093;0.06388775;0.06293537;0.06190296;0.06052918;0.05892697;0.05686823;0.05424703;0.05139441;0.04821964;0.04517164;0.042355;0.03976891;0.03748258;0.03524603;0.0333148;0.03186201;0.03083365;0.03037222;0.03033059;0.03071085;0.03125634;0.03190381;0.03279619;0.03408669;0.03527478;0.03621139;0.0370708;S
S10b;0.1225854;0.1277523;0.1326752;0.1369681;0.1410149;0.1448078;0.1480415;0.1514509;0.1545156;0.1586817;0.1639381;0.1688126;0.1732823;0.1772831;0.1809927;0.1834334;0.1848891;0.1858907;0.1864493;0.1875232;0.1875598;0.1873285;0.187309;0.187297;0.1863012;0.1854022;0.1846082;0.1830634;0.1816282;0.1805597;0.1796616;0.178823;0.1791366;0.1793069;0.1780144;0.1758398;0.174011;0.1719427;0.1690312;0.165739;0.1628866;0.160757;0.1588974;0.1573563;0.1560026;0.1542337;0.1525672;0.1499758;0.1474293;0.1445804;0.1408737;0.1371997;0.1335158;0.1296941;0.1263103;0.1243676;0.123656;0.1232611;0.1229536;0.1225137;0.1217944;0.1206572;0.1185064;0.1158413;0.1129028;0.1096301;0.1050949;0.09946509;0.09434527;0.08989233;0.08497383;0.08009888;0.07584982;0.07199372;0.06878012;0.066407;0.06457545;0.06364813;0.06307063;0.06265803;0.06306078;0.06394759;0.0646829;0.06520377;0.06583394;0.06631562;0.06639192;0.06590228;0.06490858;0.06384024;0.06292409;0.0616526;0.05975184;0.05736122;0.05486098;0.05210146;0.04898575;0.04570679;0.04279475;0.04034725;0.03788282;0.03556679;0.03400806;0.03248873;0.03116946;0.03056157;0.03023873;0.03066985;0.03132781;0.03203051;0.03309397;0.03438421;0.03550151;0.03645022;0.03742094;S
S10c;0.1236462;0.1285583;0.1335488;0.137901;0.1420674;0.1456791;0.1488888;0.1520792;0.1556482;0.159918;0.1649638;0.1701834;0.1746242;0.1786675;0.182663;0.1856191;0.1866132;0.1872117;0.1880949;0.1885348;0.1891209;0.1892563;0.1888293;0.1888032;0.1882166;0.1870263;0.1858506;0.1844619;0.1828778;0.181676;0.1806293;0.1798124;0.1796816;0.1800376;0.1798207;0.1780763;0.1754978;0.1728463;0.1702724;0.1673487;0.1646494;0.1623561;0.1603444;0.1589826;0.1575334;0.1556214;0.1536948;0.1516553;0.1493943;0.1460233;0.141839;0.1378409;0.1338837;0.1303338;0.1271767;0.1253991;0.1248682;0.1244105;0.1239402;0.1235643;0.1228518;0.1219533;0.1204948;0.1173319;0.1135611;0.1099522;0.1057088;0.1007317;0.09571056;0.09070902;0.08534089;0.08029909;0.07610211;0.07232243;0.06918368;0.06670241;0.06499556;0.06383023;0.06317981;0.0633653;0.06399591;0.06475089;0.06549945;0.06595743;0.06655036;0.06718118;0.06710979;0.06635796;0.06555612;0.06462625;0.06375843;0.06252341;0.06065708;0.05847426;0.05566929;0.05277662;0.04972032;0.04652867;0.04346737;0.0405267;0.03815572;0.03618616;0.03445864;0.03296851;0.03178924;0.03128195;0.03124261;0.03158408;0.03196804;0.03257285;0.03347763;0.0347604;0.03602716;0.03713518;0.03812444;S
S11a;0.145684;0.1518889;0.1579827;0.163481;0.1684748;0.1724433;0.176455;0.1802955;0.1844999;0.189534;0.1951121;0.2014314;0.2076749;0.2126583;0.2163324;0.2197717;0.2223627;0.2236021;0.2240442;0.2248228;0.2254681;0.2256223;0.2263091;0.2260572;0.2248821;0.2235594;0.2221908;0.2203085;0.2184222;0.2169513;0.216245;0.2154611;0.214966;0.2144407;0.2134457;0.2114977;0.2083389;0.20487;0.2013321;0.1981983;0.1950436;0.1918065;0.1891144;0.1866267;0.1849886;0.1827878;0.1799295;0.176948;0.1737728;0.1703285;0.1656509;0.1602366;0.1552468;0.1517397;0.1487468;0.146119;0.1455275;0.1461602;0.1466643;0.1465985;0.1464057;0.1456084;0.1444739;0.1418827;0.1378487;0.1326049;0.126795;0.1211839;0.115421;0.1096881;0.1040311;0.09881355;0.09400025;0.089689;0.08617005;0.08309174;0.08121377;0.08059768;0.08015206;0.08011234;0.08064015;0.08137576;0.08210036;0.08261715;0.08277814;0.08259575;0.08197258;0.08124603;0.08031377;0.07885176;0.07692415;0.0746588;0.07224031;0.06939217;0.06583263;0.06244471;0.05890864;0.05540268;0.05206352;0.04917;0.04649669;0.04401219;0.04194405;0.04078772;0.03966312;0.03883634;0.03902733;0.0399443;0.04070977;0.04177448;0.04307748;0.04478018;0.04657931;0.04831837;0.04956857;S
S11b;0.1552119;0.1624484;0.169487;0.1753749;0.1802844;0.1844023;0.1889276;0.1931455;0.1977955;0.2032157;0.2093931;0.216147;0.2217079;0.2264409;0.2307189;0.2338917;0.236512;0.2382038;0.2394705;0.240487;0.2403927;0.2403082;0.2403452;0.2402006;0.2392688;0.2379999;0.236039;0.2343616;0.232652;0.2310372;0.2302745;0.2293654;0.228559;0.2273542;0.2264819;0.2244968;0.2210186;0.2175422;0.2135562;0.2091294;0.2057893;0.2030329;0.2004499;0.1985154;0.1968282;0.194403;0.1915805;0.1884128;0.184672;0.1804868;0.1758256;0.1700594;0.1646108;0.1609083;0.1576257;0.1547495;0.1539651;0.1544969;0.1548688;0.1551942;0.1552311;0.1544966;0.1525449;0.1495093;0.1450609;0.1397731;0.1342338;0.1280646;0.1220226;0.1162639;0.1101325;0.1043435;0.09941662;0.09501708;0.09119668;0.08838414;0.08672737;0.08559067;0.08489745;0.08521122;0.08604731;0.08678596;0.08747173;0.08802085;0.08838028;0.08846044;0.08787432;0.0871679;0.08617989;0.08452157;0.08246297;0.08004653;0.07741978;0.07451623;0.07106834;0.06735096;0.06349207;0.05988484;0.05639102;0.05307908;0.04965986;0.04702786;0.04519273;0.04387177;0.0426876;0.04196199;0.04211668;0.04278012;0.04371279;0.04524272;0.04694317;0.0489048;0.05090024;0.05246869;0.05359248;S
S11c;0.1570978;0.1637035;0.1702293;0.1763676;0.181505;0.1859786;0.1900062;0.1938538;0.198355;0.2042649;0.2107326;0.2172476;0.2232845;0.2277043;0.231729;0.2355481;0.2375152;0.2387586;0.2405076;0.2416704;0.2421027;0.2426614;0.2428879;0.2423422;0.2413081;0.2393699;0.2370621;0.2355934;0.2345066;0.2333076;0.2322541;0.2308692;0.2295946;0.2287152;0.2278671;0.2253825;0.2215034;0.2181728;0.214871;0.211543;0.2082428;0.2048488;0.2021937;0.1998269;0.1975053;0.1954756;0.1927351;0.1897152;0.1859321;0.1813561;0.1768358;0.1716639;0.1662799;0.1619327;0.1586542;0.1562926;0.1554464;0.1554904;0.1562588;0.1567159;0.1565746;0.1553679;0.1531652;0.1500762;0.1461733;0.1414701;0.1358037;0.12931;0.1230781;0.117166;0.1113006;0.1056767;0.1002851;0.09592173;0.09244318;0.08958395;0.08807482;0.0873722;0.08654933;0.08649594;0.08726826;0.08795264;0.08856404;0.08934642;0.08967441;0.08957459;0.0889222;0.08806895;0.08699027;0.08522929;0.08329919;0.08116201;0.07866952;0.0757084;0.07231589;0.06851186;0.06444412;0.06083264;0.05728481;0.05396273;0.05089303;0.04819796;0.04620484;0.04491306;0.04379523;0.04328898;0.04367413;0.04427426;0.04485613;0.0462358;0.04777025;0.04953534;0.05151257;0.05341332;0.05486414;S
