S4b;S;kalibracja;0,009028517;0,009351042;0,009692073;0,009992194;0,010271796;0,010520103;0,010731475;0,011059106;0,011380542;0,011614147;0,011826422;0,011969091;0,012164497;0,012422864;0,012581131;0,01273321;0,012847045;0,012915926;0,012971641;0,012952101;0,012923853;0,01305293;0,013121157;0,013055594;0,012961571;0,012910487;0,012839613;0,012710888;0,012587632;0,012487821;0,01242609;0,012367574;0,012308825;0,012235069;0,012222557;0,012148997;0,011978212;0,011849877;0,011737048;0,011608681;0,011507863;0,011456407;0,011362408;0,011259783;0,011076676;0,010966423;0,010899211;0,010751377;0,010509562;0,01031597;0,010218869;0,010067941;0,009912325;0,009751642;0,009597955;0,009488438;0,009452192;0,009459856;0,00940753;0,009326776;0,009331004;0,009299839;0,009225645;0,009099732;0,008882962;0,008584387;0,008296179;0,008029071;0,00767981;0,007270127;0,006882488;0,006584048;0,006329995;0,006020891;0,005738133;0,005545179;0,005438926;0,005368868;0,005349802;0,005344058;0,005386387;0,005459991;0,005583201;0,005697156;0,005796594;0,005897338;0,005932131;0,005941169;0,005943711;0,005934021;0,005971071;0,0060234;0,005999819;0,005924247;0,005809632;0,005679394;0,005530294;0,005318361;0,005099418;0,004861235;0,004619828;0,004414607;0,004262227;0,004123655;0,003993927;0,003916987;0,003891069;0,003908417;0,003868463;0,003846992;0,003881781;0,003913653;0,003934112;0,003985966
S4c;S;kalibracja;0,009018719;0,009333484;0,009613343;0,009889682;0,010186555;0,01048576;0,010739849;0,011012621;0,0113132;0,011587471;0,011788792;0,011950794;0,012196356;0,012449747;0,012614216;0,01278827;0,012863093;0,012879519;0,012878675;0,012902934;0,012941094;0,01306229;0,013118601;0,013126998;0,013061599;0,012959234;0,012874401;0,01276604;0,012602574;0,012489567;0,012440842;0,012387249;0,012348699;0,01229925;0,012227971;0,012072809;0,011938675;0,011847793;0,011726316;0,011605731;0,011475042;0,011416114;0,011348042;0,011237281;0,011091674;0,010959176;0,010879907;0,010765873;0,01059408;0,010402374;0,010230668;0,010038729;0,00986218;0,009680621;0,009575477;0,009529966;0,009492333;0,00948266;0,00945776;0,009397022;0,0093441;0,009315826;0,009241821;0,009095703;0,008861618;0,008584845;0,008302696;0,008028818;0,007693124;0,007322145;0,006923799;0,00656789;0,006288982;0,006007884;0,00574392;0,005563931;0,005475349;0,005392278;0,005385241;0,005359133;0,005334564;0,005447229;0,005589109;0,005679336;0,005793504;0,005887261;0,005926508;0,005962485;0,005974688;0,005965033;0,005983891;0,005985309;0,005949058;0,005895443;0,005811994;0,005695174;0,005518817;0,005308667;0,005042447;0,004785516;0,004599947;0,004450121;0,004288503;0,00413053;0,004002558;0,003943008;0,00391555;0,003924587;0,003871016;0,003818927;0,003867199;0,003940219;0,003949949;0,003954961
S5a;S;kalibracja;0,009503583;0,009831158;0,010116405;0,010426019;0,010696529;0,010898375;0,011160668;0,011493722;0,011827705;0,012220006;0,01271012;0,01321367;0,013673174;0,014034542;0,01425205;0,014434484;0,014587103;0,014662134;0,014620193;0,014499986;0,014404814;0,014273249;0,014135353;0,014003841;0,013856873;0,013731287;0,0135458;0,013315775;0,013124608;0,013013832;0,01297291;0,012954131;0,012957918;0,012894359;0,012872062;0,012864052;0,012782019;0,012675173;0,012571813;0,012437006;0,012254796;0,01210247;0,011975053;0,01185446;0,011776731;0,011635034;0,011447054;0,011312746;0,011161088;0,010952739;0,010731257;0,010514742;0,010303481;0,010104919;0,009966326;0,009931787;0,009954207;0,010020508;0,010081914;0,010111219;0,01017793;0,010162667;0,009979482;0,00971646;0,009469786;0,009172717;0,008760446;0,008326225;0,007863047;0,007408049;0,006961547;0,006483374;0,006023601;0,005634008;0,005277078;0,005008513;0,004855807;0,004774119;0,004733482;0,004773095;0,004821212;0,004883748;0,004935636;0,005011549;0,005093856;0,005139848;0,005118768;0,005059116;0,004989514;0,004882783;0,004752358;0,004613576;0,004424881;0,004187429;0,003962578;0,003733205;0,003500041;0,003266246;0,003015263;0,002819688;0,002669159;0,00253005;0,002410565;0,002322749;0,002257816;0,002215051;0,002189733;0,002195904;0,002221568;0,002296779;0,00238432;0,002521594;0,002711786;0,002859174
S5b;S;kalibracja;0,009509333;0,009851768;0,010149988;0,010441142;0,010699304;0,010951086;0,011170757;0,011471901;0,01185175;0,012275847;0,012732589;0,013216671;0,013655215;0,014056981;0,014279143;0,014428587;0,014576788;0,014624696;0,014597846;0,014542496;0,014420436;0,014285305;0,014164778;0,014076504;0,013914966;0,013703707;0,013481721;0,013289008;0,01310479;0,013034365;0,01297601;0,012907488;0,012906614;0,012863268;0,012895305;0,01291417;0,012836861;0,012657289;0,012506927;0,012389356;0,012247595;0,012126432;0,012050639;0,01197331;0,01184575;0,011644517;0,011478319;0,011316049;0,011134049;0,01093685;0,010733441;0,010452135;0,010222227;0,010083945;0,009975773;0,009936977;0,009960102;0,010018728;0,010079552;0,010094831;0,010125978;0,010096871;0,009966264;0,009763139;0,009487316;0,009105132;0,008699253;0,008299315;0,007835166;0,007351498;0,006884234;0,006400506;0,005966099;0,005629287;0,005313471;0,005031825;0,004837421;0,004744672;0,004716878;0,004768455;0,004816572;0,004891295;0,004956177;0,004998882;0,005072247;0,00512006;0,005107011;0,00505704;0,004964887;0,004867075;0,004746774;0,004591177;0,004447007;0,004241246;0,004008344;0,003743236;0,003459502;0,003244827;0,003057088;0,002864392;0,00267807;0,002535572;0,00244928;0,002372216;0,002288646;0,002207214;0,00216624;0,00220345;0,002243975;0,002293744;0,002395127;0,002549099;0,002732109;0,002883662
S5c;S;kalibracja;0,009520424;0,009808288;0,010099011;0,010392746;0,010659648;0,010898399;0,011162699;0,011468762;0,011848642;0,012249393;0,012685604;0,013176897;0,01363014;0,014013737;0,014320193;0,014496933;0,014556953;0,01454635;0,014523126;0,014437426;0,014339719;0,014265336;0,01416081;0,014031006;0,013877264;0,013682866;0,013459866;0,013258812;0,013097012;0,012994429;0,012950952;0,012926714;0,012885405;0,012848093;0,01287687;0,012859875;0,012744848;0,012611046;0,012477694;0,012348943;0,01228524;0,012192057;0,01203483;0,011891809;0,011781082;0,011638818;0,011468846;0,011304613;0,011135294;0,010891889;0,010666482;0,010463419;0,010257099;0,010110386;0,009970862;0,009861677;0,009897099;0,009988306;0,010021154;0,01004462;0,010100414;0,010047094;0,009934629;0,009803614;0,009526684;0,009141999;0,008727064;0,008275974;0,007805675;0,007352925;0,006936648;0,006459814;0,0060363;0,005684854;0,005323662;0,005058623;0,004892129;0,004823665;0,004767674;0,00474825;0,004810344;0,004923119;0,004973753;0,005036906;0,005122858;0,005143583;0,005127942;0,005078739;0,004994627;0,004898595;0,004785496;0,0046531;0,004486105;0,004279505;0,004061329;0,003828615;0,003558194;0,003294121;0,003074304;0,00288787;0,002711617;0,002559104;0,002450582;0,002356833;0,002297515;0,002271838;0,002215384;0,002231346;0,002288715;0,002367042;0,002452878;0,00256587;0,002746756;0,002919221
S6a;S;kalibracja;0,008499863;0,008730978;0,008980523;0,009266291;0,009568724;0,009878956;0,01023506;0,010629014;0,011069248;0,011508797;0,011957846;0,012404341;0,012805125;0,013107158;0,013349685;0,013522402;0,013632198;0,013712646;0,013755254;0,013726484;0,013680986;0,013669265;0,013618928;0,013469922;0,013329605;0,013150228;0,012963033;0,012805703;0,012692002;0,012554362;0,012425;0,012418596;0,012442511;0,012483544;0,012492348;0,012391953;0,012262297;0,012148375;0,011991133;0,011833997;0,011733957;0,011714303;0,011695547;0,011659343;0,01164161;0,011605735;0,011533805;0,011405433;0,011236468;0,011095625;0,010931936;0,010706929;0,010558082;0,010486615;0,010425608;0,010407092;0,010435283;0,010471826;0,010486242;0,01045548;0,010386255;0,010291302;0,01012442;0,009892634;0,009612496;0,009251857;0,008863283;0,008466425;0,008057608;0,007610165;0,007203531;0,006859958;0,006520369;0,006226947;0,005998137;0,005841437;0,005725975;0,005670114;0,005653923;0,005642694;0,005637822;0,005659991;0,005689002;0,005732389;0,005783191;0,005808231;0,005801572;0,005781943;0,005706759;0,005610337;0,005519872;0,005409257;0,005244593;0,00501255;0,004761599;0,004501656;0,004215064;0,003955573;0,003689005;0,003414237;0,003196198;0,003007405;0,002813434;0,002670656;0,002566566;0,002483095;0,002441001;0,002442384;0,00246275;0,002491567;0,002546392;0,002647668;0,00272497;0,002820437
S6b;S;kalibracja;0,008526225;0,008761136;0,009052237;0,009358834;0,009614993;0,009924196;0,010263863;0,010643471;0,011092594;0,011556412;0,012001007;0,01247253;0,012887225;0,013150278;0,013351102;0,013536592;0,013647636;0,013717596;0,013735887;0,013729095;0,013715982;0,013646781;0,013553499;0,013476183;0,013336698;0,013148963;0,013006445;0,012868277;0,012681164;0,012520133;0,012417701;0,012410822;0,012444218;0,012453171;0,012393387;0,012326776;0,01220712;0,012041921;0,011923255;0,011827162;0,011733811;0,011719697;0,01169839;0,011676905;0,011650284;0,011594242;0,011540018;0,011394006;0,011204817;0,011046718;0,010870617;0,010679822;0,010551085;0,010464697;0,010389312;0,010369218;0,010421075;0,010420888;0,010393686;0,010431352;0,010401298;0,010260695;0,010083517;0,00988248;0,009594532;0,009222861;0,008854855;0,008452415;0,008034982;0,007624245;0,007221861;0,006842033;0,00649518;0,006240634;0,006023613;0,005821866;0,005702653;0,00565546;0,005642727;0,005637643;0,005635083;0,005676217;0,005724408;0,005766781;0,005807913;0,005831845;0,005794308;0,0057374;0,005698139;0,005616744;0,005521967;0,005408767;0,005243069;0,005029927;0,004778728;0,004488812;0,004223684;0,003968393;0,003691318;0,003433699;0,003228252;0,003044831;0,002850715;0,002678361;0,002561246;0,002497531;0,00244862;0,002444935;0,00248004;0,002504552;0,002566007;0,00266004;0,002753075;0,002835847
S6c;S;kalibracja;0,008532089;0,008760346;0,009069782;0,00936977;0,009613899;0,009907532;0,010273133;0,010689318;0,011150008;0,01159577;0,012031245;0,012434955;0,01280867;0,013151442;0,013403777;0,013573551;0,013668324;0,013687522;0,013708324;0,013730313;0,013728701;0,01367962;0,01361523;0,013485914;0,013294295;0,013148132;0,013033176;0,012870176;0,012686601;0,012546133;0,01245646;0,012452862;0,012444645;0,012449263;0,012425644;0,012354158;0,012226861;0,012082821;0,011959828;0,011854207;0,01175367;0,011706797;0,011680954;0,011675055;0,011670659;0,011638833;0,011577829;0,011415686;0,01121288;0,011026098;0,010851504;0,010708812;0,010569592;0,010449273;0,010356467;0,010315076;0,010367992;0,010433877;0,010450214;0,010425679;0,010337074;0,01020623;0,010082041;0,009856083;0,009540376;0,009217354;0,008841804;0,008411554;0,007995623;0,007599072;0,007184376;0,006832847;0,006495125;0,006202103;0,005986931;0,005834639;0,005731246;0,005661202;0,005621358;0,005590146;0,005581715;0,005635112;0,00571159;0,005758657;0,005815495;0,005827622;0,005797436;0,005752363;0,005721896;0,005646342;0,005524474;0,005398717;0,005241102;0,005029232;0,004792921;0,004516369;0,004229998;0,003959933;0,003680601;0,003397354;0,003199197;0,003026266;0,002831716;0,002678905;0,00257996;0,002498278;0,002446932;0,002437603;0,002460151;0,002492898;0,002563635;0,002660264;0,002772987;0,002863657
S7a;S;kalibracja;0,009511396;0,009737687;0,010012243;0,010333025;0,010652271;0,010920075;0,011195645;0,011515752;0,011911529;0,012180097;0,012272481;0,012459617;0,012687135;0,012924276;0,013075281;0,013144714;0,013199296;0,013238895;0,013259838;0,013310054;0,013309755;0,013294926;0,013304394;0,013318894;0,013272988;0,013146761;0,012968174;0,012818444;0,012680818;0,012537696;0,012446296;0,012341758;0,012306621;0,012258589;0,012194423;0,012011305;0,011720074;0,011500246;0,011314635;0,011164538;0,011040031;0,010976445;0,010926972;0,010865956;0,010785637;0,010673699;0,010586675;0,010472167;0,010315742;0,010090919;0,009877824;0,009698272;0,009544483;0,009456941;0,00940628;0,009403126;0,009415184;0,009414396;0,009431599;0,009420169;0,009357815;0,009277801;0,009161434;0,009013788;0,008768779;0,008468619;0,008137312;0,007767075;0,007367594;0,006965661;0,006593745;0,006150112;0,005729673;0,005398581;0,005141518;0,004959021;0,004845026;0,004806592;0,004813455;0,004900717;0,005028218;0,005146766;0,005284434;0,005432156;0,005557983;0,005627359;0,005689513;0,005762968;0,00581273;0,005833661;0,00585702;0,005887528;0,005884602;0,005865917;0,005810907;0,005718832;0,005627049;0,005499837;0,005339221;0,005142541;0,004940443;0,00475529;0,004570201;0,004415854;0,004324106;0,00427428;0,004237244;0,004235847;0,004237035;0,004224867;0,00420789;0,004234248;0,004301057;0,004352923
S7b;S;kalibracja;0,00954833;0,009824599;0,010068974;0,010357926;0,010673497;0,010915267;0,011175287;0,011518007;0,01189249;0,012147057;0,012263539;0,012425298;0,01263422;0,012873649;0,013074041;0,013167678;0,013194836;0,013245076;0,013277791;0,013251454;0,013197941;0,013237036;0,013297816;0,013319293;0,013256078;0,013113626;0,012980687;0,012860222;0,012656094;0,012488796;0,012399915;0,012363169;0,01236198;0,012274306;0,01217644;0,012006916;0,011749746;0,011487452;0,011314162;0,011191744;0,011073931;0,010972602;0,010907784;0,010829169;0,01074243;0,010648774;0,010543445;0,010411269;0,010262627;0,010075097;0,009876641;0,009701331;0,00952353;0,009410427;0,009335822;0,009367063;0,00939492;0,009376262;0,009400181;0,009417263;0,009344513;0,009248262;0,009140473;0,009004305;0,008822728;0,008529956;0,008140421;0,007775235;0,007404244;0,006982343;0,006584293;0,00616568;0,005761852;0,005428382;0,005154504;0,004976487;0,004858999;0,004794797;0,004820915;0,004926044;0,005040455;0,005149066;0,005294111;0,005457988;0,005564874;0,005630717;0,00572045;0,005778492;0,005795022;0,005817511;0,005841474;0,005879359;0,005887012;0,005882972;0,005830436;0,005732374;0,005625939;0,005490611;0,00533145;0,00516344;0,004957118;0,004760811;0,004585775;0,004441286;0,004361265;0,004317385;0,004270449;0,004263683;0,004256167;0,004232106;0,004243536;0,004287631;0,004336618;0,004374985
S7c;S;kalibracja;0,009518183;0,009791289;0,010065535;0,010376985;0,010670639;0,010921794;0,01121383;0,011564905;0,011898577;0,012145581;0,012295638;0,012456582;0,012682403;0,012916452;0,013058757;0,013143901;0,013193749;0,013223003;0,013232225;0,013248684;0,013262853;0,013265641;0,013250957;0,013316498;0,013296952;0,013160801;0,013027082;0,012857403;0,012627019;0,012453299;0,012412233;0,012383831;0,012351574;0,012283723;0,012192903;0,012015995;0,011737025;0,011482792;0,011293885;0,011164243;0,011084815;0,010994771;0,01091507;0,010832143;0,010744306;0,010634557;0,010517691;0,010413161;0,010285772;0,01010285;0,009920022;0,009724316;0,009523709;0,009396724;0,009346536;0,009327337;0,009338175;0,009360344;0,009382462;0,009391468;0,009315939;0,009237183;0,009167654;0,00901155;0,00880161;0,008517324;0,008131896;0,007746386;0,007384564;0,006971027;0,006539114;0,00611219;0,005721842;0,005410671;0,005166973;0,00495296;0,004817725;0,004780713;0,004841931;0,004947964;0,005058352;0,005172157;0,005313556;0,005455403;0,005532322;0,005599566;0,005702501;0,005790903;0,005834091;0,005878828;0,005909858;0,005910284;0,005889153;0,005869395;0,005826178;0,005748598;0,00564421;0,005520995;0,005357699;0,005186024;0,00498071;0,004770143;0,00458272;0,004441576;0,004344003;0,004280682;0,004245606;0,004244386;0,004230068;0,004218772;0,004213887;0,004262584;0,004329791;0,004386134
S8a;S;kalibracja;0,008216597;0,008566136;0,008896555;0,009224834;0,009497606;0,009742591;0,010006567;0,010292385;0,010534463;0,010816085;0,011165354;0,011479627;0,011756216;0,012044623;0,012264537;0,012449613;0,012646818;0,012780394;0,012853202;0,012926152;0,013002834;0,01306029;0,01309368;0,013153788;0,013170021;0,013103648;0,013057177;0,013010064;0,012942896;0,012911455;0,012890047;0,012859012;0,012855385;0,012851859;0,012804435;0,012714841;0,012645788;0,01255197;0,012453361;0,012342506;0,012218564;0,012105513;0,012003781;0,011894458;0,011792235;0,011692886;0,011564883;0,011395771;0,011206806;0,01096726;0,010731369;0,0104781;0,010223026;0,009969609;0,009779037;0,009672407;0,0095717;0,00949029;0,009457462;0,009459282;0,009450708;0,009391871;0,009278693;0,009087745;0,00888968;0,008685933;0,008448869;0,008193282;0,00788622;0,007576462;0,0073094;0,007007593;0,006684859;0,006348663;0,006056387;0,005804714;0,005603157;0,005501975;0,005453606;0,005437917;0,005475225;0,005546512;0,00560851;0,005655534;0,005713476;0,005755493;0,005764711;0,005771284;0,005765129;0,005706368;0,005630355;0,005561669;0,005472424;0,005320134;0,005153046;0,004990831;0,004807361;0,0046569;0,004505211;0,004371515;0,004241425;0,004123378;0,004002398;0,003888686;0,003780263;0,003701164;0,003656409;0,003637505;0,003632519;0,003652377;0,00368195;0,003717907;0,003783537;0,003861212
S8b;S;kalibracja;0,008218461;0,008577298;0,008895707;0,009205538;0,00949969;0,009791633;0,010060632;0,010272097;0,010501095;0,010823715;0,011165;0,01148868;0,011804791;0,012093099;0,012307472;0,01247845;0,012632048;0,01274416;0,012839252;0,012905086;0,012981574;0,013057176;0,013134763;0,013130759;0,013117882;0,013097608;0,013073795;0,012994112;0,012919273;0,012873923;0,012854239;0,012824216;0,012846156;0,012845386;0,012797115;0,012739678;0,012671432;0,012543513;0,012406179;0,012306104;0,012216994;0,012125024;0,011984735;0,011842066;0,011763764;0,011692165;0,011542759;0,011367159;0,011143822;0,010910009;0,010679929;0,010416189;0,010188072;0,009965111;0,009763394;0,009625345;0,009530926;0,009495401;0,009460639;0,009445964;0,009417683;0,009340166;0,009243236;0,009114852;0,008929163;0,008688169;0,008418484;0,00815534;0,007858331;0,007577086;0,007288375;0,00696792;0,006663673;0,006349826;0,006040788;0,005782713;0,005598899;0,005493985;0,005468775;0,005468257;0,00548027;0,005515508;0,005570816;0,005673895;0,005741029;0,005776752;0,005800631;0,005805943;0,00577484;0,00569629;0,005628543;0,005578143;0,005486855;0,005368373;0,0052114;0,005036348;0,004871929;0,004713573;0,004548496;0,004414293;0,004281268;0,004145922;0,004020306;0,00391238;0,003820993;0,003739645;0,003688501;0,003657506;0,00366052;0,003684591;0,003707877;0,003758125;0,003823034;0,00386143
S8c;S;kalibracja;0,008215936;0,008559364;0,008919722;0,009243635;0,009529192;0,00979606;0,010021259;0,010261969;0,010529719;0,010853798;0,011170502;0,011479563;0,011780764;0,012080777;0,012303812;0,012460149;0,012618932;0,012752267;0,012830748;0,012912358;0,013015841;0,013076785;0,013105424;0,013123024;0,01311809;0,013085164;0,013074338;0,013032034;0,012930082;0,012859236;0,012847575;0,012836137;0,012845977;0,012832926;0,012792366;0,012727073;0,012647916;0,012565238;0,012458034;0,012309698;0,012184798;0,012095373;0,011968881;0,011843638;0,011765017;0,011683539;0,011548804;0,011400035;0,011194752;0,010944138;0,010695794;0,010456116;0,010202803;0,009970272;0,00977762;0,009643747;0,00956672;0,009522693;0,009473905;0,009414745;0,009397525;0,009357805;0,009236427;0,009081875;0,008882483;0,008629156;0,008405832;0,008188124;0,007916128;0,007587102;0,007279184;0,006959213;0,006623567;0,006306078;0,006007433;0,005767629;0,005613818;0,005511636;0,005465503;0,005460796;0,005500281;0,005546191;0,005582196;0,005650335;0,00572739;0,00577418;0,005797742;0,00580213;0,005767934;0,005688244;0,005637896;0,005574144;0,005469325;0,005335274;0,005175713;0,005017761;0,004862031;0,004709121;0,004555998;0,004399206;0,004254984;0,004148612;0,004037044;0,003917538;0,003815308;0,003732116;0,003678956;0,003667313;0,003678108;0,003678219;0,003697007;0,003751937;0,00383291;0,003902673
S10a;S;kalibracja;0,009335598;0,009722786;0,010095626;0,010435494;0,010736218;0,010997385;0,011262885;0,011582664;0,011867156;0,012134542;0,012459602;0,012861075;0,013235557;0,013528446;0,013786905;0,014000106;0,014109452;0,014175307;0,014252217;0,014303078;0,014306641;0,014299468;0,014297531;0,014300689;0,014257049;0,014168826;0,014076814;0,013945246;0,013812721;0,013753627;0,013713582;0,013642391;0,013609985;0,013644429;0,013602212;0,013453947;0,013251787;0,013065414;0,012884471;0,012680412;0,012472027;0,012304233;0,012142399;0,01200849;0,011876042;0,011782318;0,011685856;0,011502377;0,011288811;0,011046487;0,010762158;0,010472497;0,010181539;0,009914753;0,00969115;0,009568539;0,009495853;0,009442494;0,009439561;0,009435718;0,009372626;0,009287445;0,00914188;0,008918362;0,008664633;0,008393755;0,008048115;0,00767706;0,007299134;0,006927778;0,00651816;0,006117661;0,005798705;0,005529361;0,005305451;0,005096029;0,004943539;0,004860817;0,004824219;0,004795198;0,004836295;0,004917785;0,004983524;0,005038808;0,005076561;0,005109902;0,005105847;0,005049605;0,004970775;0,004896675;0,004816349;0,004709462;0,004584802;0,004424622;0,00422068;0,003998733;0,00375172;0,003514571;0,003295423;0,003094213;0,002916325;0,002742311;0,002592052;0,002479018;0,002399007;0,002363105;0,002359866;0,002389452;0,002431894;0,00248227;0,002551702;0,002652109;0,002744548;0,002817421
S10b;S;kalibracja;0,009375759;0,009770942;0,010147463;0,010475799;0,010785312;0,011075406;0,01132273;0,011583493;0,011817892;0,012136531;0,012538559;0,012911377;0,013253234;0,01355923;0,013842952;0,014029627;0,014140963;0,01421757;0,014260294;0,014342429;0,014345228;0,014327537;0,014326046;0,014325128;0,014248966;0,014180208;0,01411948;0,014001328;0,013891558;0,013809836;0,013741146;0,013677007;0,013700993;0,013714017;0,013615162;0,013448841;0,013308969;0,013150778;0,012928097;0,012676297;0,012458136;0,012295256;0,012153028;0,012035159;0,011931623;0,011796331;0,011668871;0,011470673;0,011275908;0,011058013;0,010774512;0,010493512;0,010211755;0,009919458;0,009660653;0,009512068;0,009457642;0,009427439;0,009403921;0,009370275;0,009315261;0,009228284;0,009063783;0,008859946;0,0086352;0,008384893;0,008038024;0,007607437;0,007215856;0,006875279;0,006499095;0,006126242;0,005801259;0,005506331;0,005260543;0,005079039;0,004938956;0,004868031;0,004823862;0,004792305;0,004823109;0,004890935;0,004947174;0,004987012;0,005035209;0,00507205;0,005077886;0,005040436;0,004964435;0,004882724;0,004812654;0,004715406;0,004570029;0,004387186;0,004195959;0,003984902;0,003746601;0,003495815;0,003273092;0,003085898;0,00289741;0,002720272;0,002601055;0,002484852;0,002383949;0,002337456;0,002312764;0,002345737;0,00239606;0,002449805;0,002531142;0,002629824;0,002715279;0,00278784
S10c;S;kalibracja;0,009375385;0,009747841;0,010126242;0,010456245;0,010772159;0,011046014;0,011289387;0,011531296;0,011801914;0,012125668;0,012508262;0,012904036;0,013240756;0,013547336;0,013850291;0,014074436;0,014149813;0,014195195;0,014262162;0,014295517;0,014339957;0,014350224;0,014317848;0,014315868;0,01427139;0,014181136;0,01409199;0,013986693;0,013866578;0,013775453;0,013696088;0,013634147;0,01362423;0,013651223;0,013634777;0,013502508;0,013306996;0,013105948;0,012910783;0,012689096;0,012484423;0,012310535;0,012158001;0,012054743;0,011944858;0,011799881;0,011653799;0,011499155;0,011327717;0,011072113;0,010754841;0,010451688;0,010151636;0,009882467;0,009643083;0,009508297;0,009468042;0,009433337;0,009397677;0,009369175;0,00931515;0,009247022;0,009136432;0,008896608;0,00861069;0,008337047;0,008015295;0,00763791;0,007257185;0,006877947;0,006470912;0,006088621;0,005770388;0,005483797;0,005245803;0,005057663;0,004928242;0,004839881;0,004790565;0,004804629;0,004852444;0,00490969;0,004966449;0,005001175;0,005046133;0,005093965;0,005088552;0,005031545;0,004970746;0,004900239;0,004834438;0,004740793;0,00459928;0,004433769;0,004221084;0,00400175;0,003770008;0,003528003;0,003295882;0,003072908;0,00289313;0,00274379;0,002612802;0,002499814;0,002410396;0,002371932;0,002368949;0,00239484;0,002423954;0,002469813;0,002538417;0,002635683;0,002731734;0,002815749
S11a;S;kalibracja;0,009244836;0,009638588;0,010025289;0,010374201;0,010691097;0,010942931;0,011197507;0,011441218;0,011708021;0,012027475;0,012381451;0,012782462;0,013178663;0,0134949;0,013728052;0,013946304;0,014110724;0,014189374;0,014217429;0,014266837;0,014307787;0,014317572;0,014361155;0,01434517;0,0142706;0,014186664;0,014099815;0,013980368;0,013860667;0,013767326;0,013722505;0,013672762;0,013641343;0,013608009;0,013544867;0,013421251;0,013220799;0,01300067;0,012776162;0,012577296;0,012377104;0,012171684;0,012000849;0,011842984;0,011739033;0,011599375;0,011417992;0,011228791;0,011027299;0,01080873;0,010511898;0,010168317;0,009851673;0,009629119;0,009439196;0,00927244;0,009234904;0,009275055;0,009307045;0,009302869;0,009290634;0,009240039;0,009168045;0,009003613;0,008747622;0,008414861;0,008046174;0,007690105;0,007324402;0,006960603;0,00660162;0,006270524;0,005965081;0,005691498;0,005468191;0,005272848;0,005153675;0,005114579;0,0050863;0,00508378;0,005117274;0,005163955;0,005209936;0,005242731;0,005252947;0,005241373;0,005201827;0,005155722;0,005096563;0,005003786;0,004881464;0,004737709;0,004584236;0,004403498;0,004177616;0,003962625;0,003738233;0,003515751;0,003303854;0,003120237;0,002950594;0,002792932;0,002661692;0,002588313;0,002516948;0,002464482;0,002476602;0,002534791;0,002583366;0,002650931;0,002733617;0,002841667;0,002955836;0,003066194
S11b;S;kalibracja;0,009250733;0,009682033;0,010101538;0,010452461;0,01074507;0,010990501;0,011260212;0,011511601;0,011788744;0,012111791;0,012479968;0,012882506;0,013213939;0,013496029;0,013751;0,013940102;0,014096273;0,014197106;0,014272601;0,014333186;0,014327565;0,014322529;0,014324734;0,014316116;0,01426058;0,014184953;0,014068082;0,013968108;0,013866214;0,013769971;0,013724514;0,013670331;0,013622269;0,013550462;0,013498472;0,013380159;0,013172856;0,012965661;0,012728092;0,012464251;0,012265179;0,012100896;0,011946948;0,011831651;0,011731092;0,011586548;0,011418326;0,011229529;0,011006574;0,010757133;0,010479323;0,010135653;0,009810913;0,009590242;0,009394597;0,009223173;0,009176423;0,009208118;0,009230284;0,009249678;0,009251878;0,0092081;0,009091778;0,008910853;0,008645726;0,008330571;0,008000424;0,007632736;0,007272629;0,006929406;0,00656397;0,006218942;0,005925297;0,005663082;0,005435383;0,005267754;0,005169009;0,005101261;0,005059945;0,005078645;0,005128477;0,005172501;0,005213374;0,005246102;0,005267524;0,005272301;0,005237368;0,005195265;0,005136379;0,005037542;0,004914848;0,004770827;0,004614271;0,004441217;0,00423572;0,004014162;0,00378417;0,003569176;0,003360942;0,003163549;0,002959761;0,002802892;0,002693517;0,002614787;0,002544209;0,002500963;0,002510182;0,002549724;0,002605312;0,002696496;0,002797844;0,002914759;0,003033688;0,003127169
S11c;S;kalibracja;0,009284953;0,00967537;0,010061064;0,010423856;0,010727491;0,010991896;0,011229938;0,011457343;0,011723378;0,01207267;0,012454931;0,012839987;0,013196786;0,013458009;0,013695881;0,013921601;0,014037862;0,014111351;0,014214723;0,014283448;0,014308997;0,014342019;0,014355405;0,014323154;0,014262035;0,014147481;0,014011083;0,013924278;0,013860046;0,013789182;0,013726916;0,013645065;0,013569732;0,013517756;0,013467631;0,013320784;0,013091518;0,01289467;0,012699523;0,012502828;0,012307776;0,01210718;0,011950256;0,011810371;0,011673157;0,011553195;0,011391224;0,011212739;0,010989146;0,010718691;0,010451528;0,010145852;0,009827642;0,00957071;0,00937694;0,009237363;0,00918735;0,00918995;0,009235365;0,009262381;0,00925403;0,00918271;0,009052524;0,008869954;0,008639282;0,008361309;0,008026407;0,00764261;0,007274286;0,006924863;0,006578201;0,006245811;0,005927151;0,005669263;0,00546367;0,005294681;0,005205487;0,00516396;0,005115326;0,005112171;0,005157817;0,005198266;0,005234401;0,005280642;0,005300028;0,005294128;0,00525557;0,00520514;0,005141386;0,005037308;0,004923233;0,004796919;0,004649605;0,004474594;0,004274087;0,004049257;0,003808841;0,003595392;0,003385705;0,00318936;0,003007931;0,002848644;0,002730845;0,002654497;0,00258843;0,002558509;0,002581273;0,002616742;0,002651132;0,002732675;0,002823366;0,002927688;0,003044548;0,003156888
