S4c;0.02775349;0.02777515;0.0276717;0.02727482;0.02611777;0.02520001;0.02467425;0.02452369;0.02416407;0.02369047;0.02340429;0.02266403;0.0224252;0.02283903;0.02169413;0.01941072;0.01754238;0.01733005;0.01715302;0.01673836;0.01679638;0.01647665;0.01543454;0.01530592;0.01688668;0.02011602;0.02147776;0.0189515;0.01589162;0.01350264;0.01180267;0.01103744;0.01053864;0.01090046;0.01245453;0.0125687;0.01416248;0.01785323;0.01998681;0.02224173;0.02426157;0.02570442;0.02842294;0.03041698;0.03113765;0.0323117;0.03298403;0.03277728;0.03292724;0.03334657;0.03341615;0.03353041;0.03386249;0.03413614;0.03407777;0.03369366;0.03372708;0.03399384;0.03433993;0.03443817;0.03385825;0.03378271;0.03391945;0.03409449;0.03445705;0.03399581;0.03398487;0.03444561;0.03453448;0.03476384;0.03517463;0.03566848;0.03661906;0.03631739;0.03588012;0.03563236;0.03606666;0.03612518;0.03569826;0.03593054;0.03612485;0.03646787;0.03590547;0.03563188;0.03659221;0.03703986;0.03636092;0.03624601;0.03695386;0.0373967;0.03774595;0.03729826;0.0367761;0.03696477;0.03740418;0.03769089;0.03752023;0.03681573;0.03662341;0.03756375;0.03799734;0.03773965;0.0380411;0.03875947;0.03855314;0.03855806;0.03848569;S
S5a;0.03431638;0.03547267;0.03540288;0.03493281;0.03537847;0.03618542;0.03643472;0.03655981;0.03657753;0.0364847;0.03683683;0.03877415;0.04075907;0.04125465;0.03929891;0.03712852;0.03745587;0.039501;0.03933183;0.03835293;0.03818788;0.03856011;0.03975089;0.04005923;0.03942931;0.03952188;0.03959697;0.03967477;0.03963701;0.04085576;0.04185055;0.04086059;0.03993456;0.0398284;0.03940229;0.03936473;0.0393628;0.03930603;0.03836444;0.03810469;0.03862761;0.03803997;0.03820745;0.03865803;0.0378669;0.03759176;0.03773909;0.03758479;0.03762119;0.03829813;0.03875751;0.03857017;0.03828297;0.03840795;0.03832169;0.03817643;0.03815977;0.03855756;0.03899932;0.03983766;0.04022131;0.04074056;0.04077303;0.040013;0.03984004;0.03998668;0.04003202;0.03980147;0.03956633;0.03983641;0.03972687;0.04037625;0.0414473;0.04134477;0.04074165;0.04135592;0.04223346;0.04179914;0.04149539;0.04209125;0.04229327;0.04212135;0.04250432;0.04245813;0.04215185;0.0423999;0.04295477;0.04302448;0.04300607;0.04310758;0.04303986;0.04346201;0.0434672;0.04359271;0.04332764;0.04322527;0.04367794;0.04371312;0.04410211;0.04462359;0.04460879;0.04434714;0.04467273;0.04524756;0.04556225;0.04499653;0.04489763;S
S5b;0.03471947;0.03497728;0.03486524;0.03526479;0.03523684;0.03456398;0.03472027;0.03500541;0.03482588;0.03412503;0.03426768;0.03477841;0.03533797;0.03588234;0.03448811;0.03297536;0.03212255;0.03230866;0.03305822;0.0332526;0.03282443;0.03164358;0.03173497;0.03241742;0.03216349;0.03348583;0.03449439;0.03423823;0.03302998;0.03310841;0.03318391;0.03143301;0.03156582;0.03312704;0.0323135;0.03201433;0.03215054;0.0327085;0.03376026;0.03513435;0.03623403;0.03624269;0.0365159;0.03784357;0.03836552;0.03829933;0.03822274;0.03789086;0.03811258;0.03938846;0.03982362;0.03954536;0.03919692;0.03974715;0.04000835;0.03963832;0.03913337;0.03899117;0.0398485;0.04082906;0.04105341;0.04108012;0.04114806;0.04111633;0.04080813;0.04035442;0.04042614;0.04067599;0.0410599;0.04119454;0.04106771;0.0414348;0.04226181;0.04221567;0.0419368;0.04279692;0.04285801;0.04218082;0.04270947;0.04364979;0.0431485;0.04247945;0.04288877;0.04277576;0.04204873;0.04313924;0.04408807;0.04425218;0.04409149;0.04428652;0.04421568;0.04421174;0.04386153;0.04372298;0.04311087;0.04385044;0.04483059;0.04446218;0.04419898;0.04494428;0.04539274;0.04535163;0.04566485;0.04572222;0.04585852;0.04615179;0.04600671;S
S5c;0.03453092;0.03468158;0.03453112;0.03398243;0.03419102;0.03393134;0.03345891;0.03328407;0.03357076;0.03388743;0.0332408;0.03242836;0.03282528;0.03308243;0.03154054;0.02918673;0.02838218;0.02937568;0.03013357;0.0299955;0.02960001;0.02828674;0.02783449;0.02872055;0.02969922;0.03185764;0.03247365;0.03140094;0.02944453;0.02801124;0.02717219;0.02626824;0.02629902;0.02642074;0.0255527;0.02616436;0.02805354;0.02940639;0.03083671;0.03254782;0.0343459;0.03583518;0.03745173;0.03930193;0.03928825;0.03952684;0.03994567;0.03977183;0.03982167;0.04064067;0.04077035;0.04118513;0.0414439;0.04109984;0.04107387;0.04123244;0.0414128;0.04243206;0.04301738;0.0430046;0.04271541;0.04250024;0.04276085;0.04308783;0.04294696;0.04256811;0.04236239;0.04213831;0.04228824;0.04252808;0.04297883;0.0438833;0.04453039;0.04411538;0.04344239;0.04418416;0.04454912;0.04362432;0.04341492;0.04452154;0.04503547;0.04505123;0.04507953;0.04534425;0.04499463;0.04450824;0.04470941;0.04537627;0.04540229;0.04473028;0.04523502;0.04554252;0.04549057;0.04562626;0.04473629;0.04526837;0.04600834;0.0465676;0.04709272;0.04724867;0.04676773;0.04607678;0.04646753;0.04639089;0.04661745;0.04701547;0.04735298;S
S6a;0.03700342;0.03650687;0.03612446;0.03660797;0.03673566;0.03654295;0.03673776;0.03674382;0.03706791;0.03763844;0.03764822;0.03659144;0.03626461;0.03674613;0.03605014;0.03544895;0.03484414;0.03487093;0.03430797;0.03417295;0.03339606;0.03296432;0.03294422;0.03289812;0.03422087;0.03601383;0.0363707;0.03602184;0.03534367;0.03485216;0.03466867;0.03289839;0.03134996;0.03186561;0.03454578;0.0353879;0.03519691;0.03549881;0.0360338;0.03681265;0.03740754;0.03817238;0.03895421;0.04037099;0.04072505;0.04025194;0.03986008;0.04000663;0.04006903;0.04003984;0.04093451;0.04156624;0.04104593;0.04092352;0.0416355;0.04195433;0.04167954;0.04138624;0.04188167;0.04176186;0.0414528;0.04157548;0.04265494;0.04421182;0.0436668;0.04284402;0.04312012;0.0435145;0.04383598;0.04401484;0.0433646;0.04291198;0.04367797;0.0451958;0.04561794;0.04525743;0.04486826;0.04480128;0.04511584;0.04526143;0.04505298;0.0453609;0.04543397;0.04543745;0.04584951;0.04574843;0.04568705;0.04655082;0.0470743;0.04680534;0.04625968;0.04613125;0.04595954;0.04609803;0.04635279;0.04680653;0.04728034;0.04695332;0.0473021;0.04769225;0.04751538;0.04723349;0.04651387;0.0470177;0.04702553;0.04802812;0.04917594;S
S6b;0.03888308;0.03847564;0.03716135;0.03674189;0.03700443;0.03659999;0.03680423;0.03717782;0.03691747;0.03682758;0.03643218;0.03491575;0.03485538;0.03590009;0.03542087;0.03465268;0.03286016;0.03144865;0.03176235;0.03234683;0.03103499;0.03082497;0.03126146;0.03102295;0.03191113;0.03452459;0.03589873;0.03575211;0.03413305;0.031675;0.02970298;0.02948185;0.02957838;0.03054409;0.03157936;0.03134838;0.03187605;0.03276115;0.03348335;0.035943;0.03739982;0.03880674;0.04046516;0.04166749;0.04201673;0.04224846;0.04317795;0.04380422;0.04353598;0.04343417;0.04352049;0.04347833;0.0433084;0.04357214;0.04387603;0.04401509;0.04350802;0.04359399;0.04435866;0.04413867;0.04323857;0.04344129;0.04451802;0.04558462;0.04528331;0.04489303;0.04495401;0.04479162;0.04506253;0.0453888;0.04498827;0.04534646;0.046417;0.04708036;0.0464923;0.04615846;0.04635942;0.04692639;0.04748449;0.04791908;0.04795053;0.04774819;0.04753928;0.04722596;0.04745527;0.04800697;0.04863304;0.04972208;0.04912677;0.04817098;0.04794725;0.04825431;0.04813372;0.0482763;0.04837226;0.04880808;0.04900087;0.04870385;0.04866485;0.0493096;0.04945238;0.04985038;0.04929719;0.04898452;0.04903926;0.04938217;0.04972076;S
S6c;0.03731769;0.03734033;0.03668489;0.03558484;0.0350498;0.03477702;0.033892;0.03353163;0.03373439;0.03355964;0.03226143;0.03049968;0.02977152;0.03045331;0.02962497;0.02798615;0.0270561;0.0264458;0.02599183;0.02559044;0.02419089;0.02331525;0.02281494;0.0232375;0.02501811;0.02921048;0.03132357;0.02940366;0.02523908;0.02241222;0.02133056;0.01960569;0.01858705;0.019788;0.02139644;0.0220584;0.02355615;0.02660474;0.02931032;0.03162996;0.03416805;0.03666836;0.03888281;0.04080116;0.04174233;0.04223666;0.04288426;0.04302164;0.04328424;0.04406857;0.04465427;0.0446157;0.04436161;0.04444253;0.0445794;0.04495966;0.04489654;0.04454865;0.04452174;0.0448174;0.04415408;0.04378991;0.04532485;0.04695927;0.04648641;0.04548255;0.04525793;0.04593518;0.04666179;0.04683215;0.04610203;0.04606254;0.04639435;0.0471535;0.04724616;0.04694417;0.04720751;0.04776138;0.04784457;0.047971;0.04801782;0.04800738;0.04796924;0.04818663;0.04845922;0.04863366;0.04839711;0.04902612;0.04945772;0.0496729;0.04962316;0.04915287;0.04890075;0.04875238;0.04841544;0.04905418;0.04945298;0.04926199;0.05002709;0.05059474;0.05023015;0.05077116;0.05057199;0.05003943;0.04972871;0.05074521;0.05171528;S
S7a;0.04965549;0.05005164;0.05012083;0.05158745;0.05306385;0.05438363;0.05605078;0.05675862;0.05747699;0.05964169;0.06214222;0.06470472;0.0670837;0.06823948;0.06794523;0.06783628;0.06881735;0.0692493;0.06820889;0.06831846;0.06955443;0.07041383;0.07193558;0.07297613;0.07108782;0.06546639;0.0636259;0.06785645;0.073312;0.07745324;0.08077013;0.0823032;0.08264443;0.0818153;0.07903521;0.07564543;0.07251607;0.06974429;0.06715503;0.06415358;0.06143466;0.05825238;0.05501343;0.05267319;0.05114456;0.04997187;0.04945863;0.04920847;0.04960794;0.05029465;0.05052236;0.05028935;0.05013724;0.05063014;0.0505818;0.05019291;0.05043038;0.05086322;0.0516028;0.05170217;0.05119969;0.05090425;0.05137219;0.0521828;0.05204568;0.05261344;0.0533028;0.05326172;0.05274241;0.05304958;0.05322612;0.05298541;0.05408207;0.05475046;0.05475092;0.05496837;0.05499409;0.05555598;0.05513975;0.05489681;0.0547669;0.05531691;0.05590912;0.05586257;0.05588163;0.05617695;0.05652189;0.05658394;0.05588971;0.05604814;0.05633919;0.0562277;0.0563213;0.05659365;0.05731548;0.0582524;0.05766709;0.05636529;0.05749531;0.05835932;0.05734049;0.05687677;0.05791222;0.0587149;0.05868809;0.05919832;0.05901639;S
S7b;0.04856043;0.04849406;0.04884701;0.05022668;0.05106389;0.05218641;0.0537953;0.05437098;0.05471481;0.05545987;0.05659012;0.05828939;0.06024257;0.06142741;0.06024382;0.05974077;0.06036042;0.05997362;0.05943637;0.06018429;0.06161548;0.06218088;0.06263205;0.06276695;0.06170934;0.0583939;0.0577597;0.0607353;0.06437577;0.06612589;0.06664933;0.06807699;0.06891449;0.0685267;0.06728297;0.06554642;0.0629583;0.0612013;0.05952813;0.05830039;0.05716746;0.05573582;0.05422385;0.05277592;0.05205577;0.0518245;0.05087556;0.05017212;0.05092997;0.05105529;0.0508483;0.05106514;0.05187064;0.05273345;0.05239978;0.05240107;0.0525841;0.05239988;0.05301086;0.05297662;0.05312191;0.05362988;0.05376794;0.05431762;0.05376226;0.05362038;0.05436118;0.05483597;0.0543079;0.05361699;0.05388675;0.05481343;0.05642053;0.05676303;0.05586535;0.05583496;0.05638314;0.0567738;0.05631311;0.05575025;0.05630385;0.05720668;0.05783916;0.05740635;0.05690666;0.05690601;0.05671165;0.05693509;0.0577893;0.05804146;0.05816434;0.05873404;0.05889732;0.05820391;0.05790977;0.05969691;0.06056923;0.05974297;0.05988979;0.05966409;0.05902101;0.05891089;0.05950983;0.05996035;0.06030837;0.06097863;0.06082818;S
S7c;0.04822874;0.0477564;0.04772032;0.04815902;0.04867925;0.04969974;0.04936452;0.04806871;0.04907481;0.05129857;0.05238463;0.05264942;0.05374539;0.05490954;0.05385376;0.05200426;0.05087608;0.05063093;0.05172136;0.05286226;0.05337794;0.05335394;0.05391765;0.05400468;0.05297186;0.05260075;0.0528203;0.05306408;0.05361166;0.05501695;0.05544491;0.05601256;0.05617142;0.05575366;0.05451554;0.05319791;0.05235887;0.05289917;0.05283567;0.05262853;0.05240236;0.05182163;0.05136539;0.05087487;0.05061408;0.05055447;0.04991911;0.05020918;0.05117518;0.0516106;0.05185253;0.05202731;0.05275811;0.05295711;0.05238567;0.05233384;0.05239969;0.05248596;0.05323179;0.05317499;0.05309423;0.05310886;0.05317969;0.05362941;0.05417217;0.054087;0.05439821;0.05480289;0.05455229;0.05433613;0.05452233;0.05490592;0.05580113;0.05624425;0.05591878;0.05612182;0.05627086;0.05629464;0.05630302;0.05644573;0.0563892;0.05651633;0.05749978;0.0575963;0.05746865;0.05773437;0.05742045;0.05692914;0.05717121;0.05769976;0.05783663;0.05811031;0.05852257;0.05797268;0.05826251;0.05975955;0.05964718;0.05933005;0.06004274;0.06007265;0.0595714;0.0598425;0.06053007;0.06063629;0.06024512;0.06038059;0.0604984;S
S8a;0.06122035;0.06096453;0.06136006;0.06152484;0.062248;0.06310247;0.06356767;0.06435861;0.06506762;0.06549962;0.06535594;0.06587271;0.06684247;0.06852892;0.06797117;0.06729545;0.06661868;0.0660328;0.0674246;0.0686224;0.06871089;0.06806569;0.06738679;0.0672376;0.06695469;0.06643233;0.06703529;0.06813344;0.06886022;0.06889941;0.07035732;0.07165678;0.07095976;0.07036151;0.07067181;0.07001291;0.06945485;0.06911379;0.0687664;0.06798889;0.06749839;0.06721407;0.06636043;0.06666256;0.06699938;0.06667359;0.0666784;0.06724937;0.06745738;0.06751299;0.06715336;0.06655778;0.06686679;0.06825617;0.06923074;0.06831479;0.06837732;0.06861694;0.06924638;0.06990974;0.06988381;0.06966896;0.0692234;0.06909627;0.06980404;0.07031401;0.07043648;0.07088591;0.07091704;0.07151359;0.07166511;0.07154743;0.07175037;0.07329553;0.07329185;0.07172824;0.07126363;0.07234663;0.07372148;0.0739374;0.07353759;0.07312253;0.07356472;0.07434371;0.0749907;0.07437758;0.07355034;0.07409021;0.07506783;0.07481965;0.07428813;0.07416563;0.07487476;0.07573828;0.07570745;0.07598299;0.0759476;0.07685739;0.07778013;0.07791775;0.07779489;0.07789093;0.0782997;0.07865998;0.07975274;0.07976739;0.07808718;S
S8b;0.06149586;0.06114253;0.06191345;0.06200908;0.0619482;0.06235813;0.06316437;0.06371653;0.06264774;0.06205846;0.06213299;0.0629832;0.06426099;0.06591835;0.06473798;0.06293366;0.06207242;0.06140708;0.06150375;0.06197197;0.06209381;0.06198777;0.06186057;0.06161126;0.06096805;0.06224224;0.06433043;0.06414515;0.06340478;0.0628389;0.06304766;0.06265744;0.06129037;0.0624799;0.06402768;0.06324638;0.06213389;0.06291386;0.06491575;0.06560688;0.06505372;0.06544035;0.06640352;0.06787682;0.06821918;0.06834508;0.06865028;0.06859674;0.06810652;0.06839419;0.06863893;0.06904182;0.06976037;0.07074226;0.07070449;0.06992351;0.07007533;0.070889;0.07155687;0.07202035;0.07157148;0.0706463;0.07003005;0.07053968;0.07129216;0.07232548;0.07305633;0.07314856;0.07247762;0.07285447;0.07354269;0.0749459;0.07537942;0.07555117;0.07549703;0.07474501;0.07435904;0.07509106;0.07622115;0.07610472;0.07516541;0.07479057;0.07593039;0.07647074;0.07664946;0.07667013;0.07656926;0.07650116;0.07727488;0.07681971;0.07616261;0.07684246;0.07777804;0.07829012;0.07804643;0.07780454;0.07788905;0.07835858;0.07806573;0.07838873;0.07934849;0.07947763;0.07983301;0.0807478;0.08095217;0.080525;0.07999978;S
S8c;0.06129358;0.0612521;0.06115959;0.06143171;0.06085382;0.06047707;0.06061564;0.06127257;0.06106281;0.06079764;0.06094531;0.06096697;0.06197901;0.06328744;0.06167207;0.05958389;0.05897238;0.05837097;0.05916679;0.05958616;0.05862337;0.05801264;0.05774311;0.05781302;0.05854464;0.06030487;0.06183049;0.06132897;0.05974023;0.05842462;0.05832685;0.05867809;0.05846881;0.05835483;0.05831875;0.05813214;0.05854888;0.05927588;0.06107874;0.06302425;0.06416975;0.0652847;0.06639424;0.0676426;0.06813465;0.06836541;0.06852351;0.06897995;0.06954247;0.0698133;0.06956609;0.06938246;0.06984437;0.07138526;0.07194582;0.0704428;0.06981215;0.07053386;0.07180193;0.07285653;0.07257387;0.0719073;0.07188007;0.07233842;0.07262602;0.07275929;0.07285354;0.07368198;0.07388306;0.07387513;0.07404611;0.07424292;0.07423913;0.07484287;0.07510765;0.07454693;0.07459314;0.07534863;0.07605727;0.0762604;0.07560126;0.07521416;0.07579286;0.0758134;0.07660893;0.0774478;0.07703133;0.07658073;0.07764132;0.07748799;0.07727952;0.0774523;0.07743251;0.07791027;0.07924797;0.07973322;0.07898372;0.07952228;0.07971449;0.07870199;0.07854132;0.07924677;0.07980184;0.08041403;0.08112167;0.08125113;0.08033718;S
S10a;0.04715206;0.04701385;0.04748186;0.04811712;0.04810302;0.04945197;0.05013845;0.0493885;0.04964526;0.05116851;0.05224026;0.05259794;0.05335589;0.05481259;0.05348804;0.05205742;0.05238272;0.05206659;0.05180382;0.05337295;0.05424218;0.05419243;0.05447441;0.05387203;0.0531298;0.05251066;0.05310788;0.05409163;0.05470129;0.05524329;0.05491717;0.05519557;0.05589459;0.05697891;0.05595679;0.05401544;0.05389185;0.05426199;0.05410451;0.0542982;0.0531944;0.05188532;0.0512675;0.05087971;0.05091188;0.05099545;0.05101953;0.05124388;0.05121892;0.05134933;0.05227683;0.05161896;0.05089251;0.05114035;0.05143122;0.05265746;0.05328044;0.05271053;0.05223497;0.0526394;0.05263219;0.05252182;0.05316934;0.05310094;0.05357549;0.05432761;0.05343907;0.05341936;0.05420871;0.05436372;0.05460909;0.05480468;0.05491276;0.05523153;0.05550469;0.05549628;0.0555822;0.05660716;0.05652011;0.0563962;0.05656185;0.05622702;0.05610034;0.05710674;0.05718656;0.05676941;0.05657057;0.05682831;0.0573265;0.05823021;0.05779395;0.05687992;0.05721796;0.05722806;0.05748104;0.05850833;0.05936444;0.05916304;0.05956791;0.06034264;0.06040978;0.06011957;0.05945425;0.05927387;0.05931878;0.06032277;0.06070912;S
S10b;0.04597049;0.04585801;0.0464315;0.04543916;0.0444281;0.04517462;0.04513928;0.04423548;0.04507194;0.04504449;0.04368306;0.04320069;0.0437495;0.04449726;0.04271344;0.04131046;0.04089456;0.04013744;0.04007545;0.04073798;0.04141288;0.04130999;0.04023838;0.03965334;0.04110448;0.04375045;0.04434023;0.0426308;0.04089672;0.03980685;0.03903772;0.03835191;0.03842871;0.03938292;0.0387921;0.03798847;0.03948413;0.04170121;0.04306052;0.04425881;0.04568541;0.04739314;0.04847996;0.04927599;0.05023441;0.05101289;0.05084004;0.05129243;0.05190483;0.05241506;0.05293297;0.0527945;0.05256809;0.05329894;0.05320347;0.05376537;0.05426501;0.05401085;0.05320037;0.05285794;0.05290525;0.05254189;0.05280951;0.05388954;0.05479224;0.05545481;0.05550964;0.05571686;0.05621298;0.05601628;0.05629893;0.05625027;0.0556785;0.05575845;0.05579476;0.05601932;0.05651547;0.05787743;0.05824496;0.05804722;0.05813529;0.05853475;0.05838242;0.05874643;0.05830999;0.05774977;0.05770062;0.05792702;0.05828168;0.05845621;0.05787218;0.05779504;0.05912278;0.05935681;0.05903088;0.05950961;0.06010168;0.0597171;0.06011381;0.0607396;0.06079235;0.06123177;0.06086852;0.06063277;0.06113872;0.0616976;0.06184869;S
S10c;0.04582884;0.04587261;0.04571655;0.04499945;0.0439995;0.04398942;0.04365798;0.04203643;0.04150737;0.0422698;0.04138252;0.040079;0.03990135;0.03985518;0.03819343;0.03641882;0.03484731;0.03384107;0.03419579;0.03523898;0.0361241;0.03463115;0.03308768;0.03298743;0.03408507;0.03775207;0.04051182;0.0386903;0.03455029;0.03163554;0.02929014;0.02776809;0.0277433;0.02866511;0.028476;0.02882977;0.03254645;0.03613299;0.03810949;0.0402343;0.04227469;0.04524479;0.04827914;0.05019141;0.05120497;0.05226662;0.05246121;0.05248964;0.05266735;0.05341368;0.0538574;0.05377355;0.05429716;0.05454846;0.05395501;0.05473934;0.0550626;0.05473891;0.05436041;0.05441322;0.05436766;0.0542926;0.05456747;0.05492691;0.05566549;0.05593707;0.0551621;0.05575412;0.05670104;0.05676235;0.0571657;0.05735359;0.05690242;0.05729908;0.05776298;0.05749086;0.05809566;0.05799375;0.05799247;0.05903391;0.05912254;0.05883436;0.05856952;0.05902083;0.0593894;0.05958123;0.06025513;0.0607888;0.0607163;0.06038767;0.05935028;0.05940729;0.06038917;0.06070738;0.06063721;0.06110733;0.06174879;0.06154404;0.06108664;0.06163513;0.06244818;0.06277591;0.06199376;0.06135559;0.0625816;0.06314541;0.06272232;S
S11a;0.05532166;0.05561538;0.05634763;0.05698721;0.05667569;0.05761876;0.05871867;0.05871224;0.05914756;0.06009257;0.06138411;0.06309173;0.06465307;0.06514147;0.06354147;0.06267834;0.06329463;0.06416343;0.06389864;0.06333707;0.06381914;0.0642883;0.06483667;0.06567641;0.06483023;0.06324133;0.06338762;0.0646717;0.06559446;0.06830579;0.07030706;0.0699645;0.06923366;0.06909329;0.0691057;0.06789203;0.06726214;0.06669138;0.06561898;0.06449126;0.06315394;0.06150467;0.06074928;0.06072779;0.05998275;0.05988028;0.06004998;0.06008818;0.06087879;0.06129046;0.06166881;0.06143644;0.06092664;0.06094474;0.06068229;0.06087059;0.0616558;0.06214222;0.06188834;0.06198292;0.0624342;0.06286963;0.06312129;0.06413913;0.06388527;0.06341332;0.0632274;0.06369233;0.06436008;0.06424704;0.06433669;0.06470317;0.06446378;0.06459044;0.06463981;0.06497273;0.06531011;0.06609328;0.06695372;0.06674793;0.06683013;0.0666611;0.06597944;0.06679985;0.06776735;0.06768589;0.06765375;0.0675707;0.06744878;0.06834063;0.06811692;0.06763203;0.06803544;0.06856409;0.06863616;0.0686544;0.06948036;0.07005186;0.06959638;0.06958918;0.06979628;0.06981823;0.06978483;0.06998102;0.06995584;0.07037145;0.07102568;S
S11b;0.05850061;0.05739775;0.05753522;0.05795037;0.05720866;0.0575642;0.05782617;0.05707671;0.05673755;0.0568618;0.05634628;0.05602359;0.05738361;0.05800809;0.05609791;0.0538022;0.05343893;0.05375431;0.05359289;0.05305471;0.05279373;0.05266509;0.05330389;0.05397714;0.05381453;0.05552322;0.0570838;0.05639984;0.05510024;0.0543908;0.05402285;0.05306231;0.05174968;0.05182689;0.05245544;0.05288474;0.05362793;0.05525318;0.05659224;0.0578526;0.05945623;0.06066447;0.06233593;0.06415616;0.06428605;0.0643682;0.0647343;0.06497984;0.06553835;0.06577784;0.0666104;0.06719238;0.06688805;0.06618284;0.06578439;0.06576873;0.06679618;0.06752487;0.06771267;0.06782128;0.06795778;0.06837696;0.06905067;0.06965103;0.06927036;0.06828769;0.06860836;0.06969293;0.07044294;0.07017473;0.06949712;0.06982225;0.07061131;0.07076105;0.07034139;0.07021055;0.0701721;0.07118309;0.07278845;0.07317423;0.07335195;0.07331191;0.07261339;0.07255196;0.07291265;0.07308161;0.07305598;0.07337279;0.07341158;0.07358768;0.07357801;0.07426621;0.07535394;0.07545848;0.07462622;0.07442648;0.07511833;0.07598655;0.07571587;0.07544965;0.07553122;0.07585405;0.07563229;0.07609073;0.07646369;0.0768545;0.07744563;S
S11c;0.05967266;0.05962452;0.05921984;0.05880969;0.05816809;0.05800939;0.05822868;0.05778801;0.05681223;0.05630544;0.05611762;0.05599365;0.05609241;0.05615514;0.05443299;0.05188983;0.05098532;0.05122984;0.05150666;0.05109403;0.0507408;0.05067287;0.05036756;0.05042049;0.05183396;0.05500336;0.05636293;0.0548083;0.0523316;0.05152332;0.04985347;0.04871221;0.04813698;0.04747741;0.04861318;0.05003233;0.05131725;0.05316782;0.05553729;0.05779331;0.05944479;0.06084308;0.06316686;0.06490185;0.0653193;0.06684573;0.06743257;0.06759766;0.06813082;0.06834106;0.06879304;0.06908175;0.06882967;0.06827006;0.06749034;0.0674988;0.06861767;0.06951913;0.06983157;0.07054509;0.07103479;0.0714144;0.07125336;0.07160613;0.07157178;0.07120888;0.07102224;0.07176067;0.07235412;0.07290411;0.07342838;0.07330744;0.07267891;0.0720282;0.0720841;0.07288298;0.07330602;0.07400832;0.07405064;0.07420228;0.07472202;0.07500514;0.07485217;0.0751503;0.07523973;0.07469094;0.07519616;0.07592495;0.07526363;0.07558818;0.07647976;0.07645853;0.0767874;0.0773066;0.0771888;0.07713327;0.07737465;0.07727163;0.07710712;0.07733196;0.0777448;0.07796633;0.07748541;0.07811654;0.07917307;0.07923961;0.07966301;S
S12a;0.03849037;0.03858786;0.03931191;0.04005748;0.04033078;0.0414384;0.04172787;0.04121484;0.04208798;0.04257283;0.04223011;0.04316718;0.04492616;0.04543645;0.04435359;0.04436677;0.04547069;0.04550038;0.0451615;0.04545907;0.04572051;0.04641584;0.04679006;0.04618463;0.04569176;0.04429034;0.04380388;0.04527318;0.0468487;0.04769341;0.04752612;0.04805172;0.04858883;0.04833729;0.04768842;0.04698794;0.04685897;0.04609787;0.0453239;0.04529904;0.04402706;0.04286756;0.04246443;0.04271251;0.04272485;0.04257765;0.04214439;0.04141641;0.04155655;0.04263272;0.0427512;0.04295494;0.04319764;0.04341644;0.04343339;0.04279238;0.04236969;0.04185536;0.0423462;0.04290291;0.04267103;0.04293634;0.04324369;0.04370209;0.04380374;0.0438774;0.04414981;0.0439967;0.04339684;0.04390236;0.04484017;0.04551971;0.04548547;0.04497062;0.04499931;0.04540493;0.04534486;0.04548762;0.04513232;0.04475437;0.04473902;0.04487471;0.04568749;0.04657903;0.0465821;0.04593901;0.04631821;0.04664984;0.04644793;0.04705271;0.04767821;0.04696805;0.04650941;0.04715601;0.04702438;0.0461114;0.04645834;0.04780168;0.04897819;0.04834335;0.04764931;0.04830765;0.0482438;0.04743107;0.04707736;0.04772751;0.04844137;S
S12b;0.03928954;0.03868776;0.04012004;0.0417817;0.04193734;0.0418498;0.04166448;0.04193585;0.04324282;0.04361339;0.0431704;0.04398889;0.04540198;0.04680613;0.0472742;0.04696236;0.04730086;0.0473155;0.04648084;0.04668364;0.04732374;0.04767223;0.04748086;0.04705567;0.04771624;0.04658156;0.04520625;0.04629499;0.04827775;0.04958195;0.05021766;0.05084068;0.05062237;0.04941843;0.04812959;0.04833801;0.04860882;0.04777997;0.04722999;0.04655173;0.04570892;0.04503474;0.04356202;0.04351221;0.04392052;0.0432791;0.04272497;0.04235511;0.04253891;0.0430301;0.04278694;0.04270591;0.04320299;0.04310876;0.04349997;0.04352707;0.04359816;0.04340304;0.04284753;0.04362212;0.04375718;0.04318656;0.04355323;0.04451823;0.04465244;0.04457544;0.04472847;0.04471552;0.04481502;0.04561996;0.04636471;0.04635826;0.04600475;0.04608326;0.04605722;0.04589782;0.04558469;0.04576695;0.04599589;0.04607598;0.04633692;0.0465126;0.04721913;0.04747887;0.04708992;0.04709954;0.0465204;0.04725311;0.04825588;0.04895626;0.0486809;0.04780983;0.04759701;0.04795877;0.0480216;0.04710962;0.0475776;0.04870446;0.04919508;0.0488888;0.04839679;0.04895636;0.04882468;0.04843981;0.04887925;0.04946223;0.04931416;S
